Followers,Ad_Spend,Estimated_Revenue,Engagement_Rate,Platform,Content_Type,Profitable
208440,7646.24,17850.13,0.166,Facebook,Image,Yes
85700,593.1,1471.23,0.173,YouTube,Video,Yes
432734,8534.5,22931.39,0.036,Facebook,Image,No
243804,4766.09,7285.33,0.122,YouTube,Post,Yes
63068,5795.27,6399.13,0.149,TikTok,Video,No
371191,4488.74,10872.42,0.015,Instagram,Story,No
496384,4985.96,14495.49,0.05,Instagram,Reel,No
418216,7975.0,5213.41,0.101,TikTok,Video,No
765757,3552.74,2699.11,0.183,Facebook,Post,No
771655,2353.34,6791.67,0.096,Twitter,Video,Yes
317527,1273.88,3573.12,0.067,Instagram,Post,No
594629,6892.12,19183.47,0.107,YouTube,Image,Yes
243037,9375.68,21871.62,0.112,Facebook,Post,Yes
148595,8033.59,16122.66,0.071,Facebook,Image,Yes
121674,3752.98,7685.95,0.013,TikTok,Post,No
830690,9023.1,25161.53,0.059,Twitter,Video,No
646263,3138.62,5197.05,0.014,Instagram,Reel,No
227256,181.19,415.35,0.076,Facebook,Video,Yes
828585,6249.88,15029.99,0.109,TikTok,Image,Yes
974324,7627.25,14737.1,0.08,Instagram,Reel,Yes
507079,986.25,2007.84,0.192,Twitter,Post,Yes
262501,3541.24,5652.42,0.013,Facebook,Post,No
476430,4667.87,7772.4,0.166,Instagram,Video,Yes
41149,1536.15,1705.74,0.037,YouTube,Story,No
876931,3519.66,9808.74,0.03,Facebook,Video,No
672009,6705.18,7408.44,0.146,TikTok,Image,No
419632,155.78,466.36,0.019,YouTube,Story,No
336441,9125.22,6992.12,0.16,Facebook,Story,No
195215,6356.38,4892.29,0.12,Twitter,Story,No
836869,6742.86,14183.26,0.01,Facebook,Image,No
626646,6575.37,5990.14,0.061,Twitter,Reel,No
387328,8297.79,9993.23,0.02,Instagram,Post,No
912289,7505.74,22042.2,0.134,Instagram,Story,Yes
763178,9268.01,22004.91,0.097,YouTube,Story,Yes
895498,1153.48,636.57,0.048,Facebook,Post,No
115091,9727.6,27274.22,0.062,Twitter,Post,No
806609,982.45,2559.4,0.166,YouTube,Story,Yes
947565,8363.22,20207.27,0.064,Facebook,Reel,No
845156,9284.35,11139.78,0.05,Instagram,Story,No
650991,2156.93,4475.14,0.132,Instagram,Reel,Yes
912632,8083.39,16630.3,0.112,Facebook,Story,Yes
780976,4541.27,7173.27,0.192,Instagram,Reel,Yes
830365,4521.33,12579.18,0.137,Twitter,Story,Yes
747111,5842.38,16108.03,0.139,TikTok,Post,Yes
930242,8790.27,19260.76,0.056,TikTok,Reel,No
157951,3115.89,2919.65,0.03,TikTok,Image,No
836700,7584.06,6516.16,0.111,Instagram,Image,No
750468,3502.11,8531.73,0.104,TikTok,Video,Yes
106878,4887.14,6423.66,0.08,Twitter,Image,Yes
920723,3626.87,7613.73,0.069,YouTube,Reel,No
414461,5770.28,10374.57,0.04,Twitter,Video,No
454761,8233.2,14980.71,0.132,Instagram,Post,Yes
154245,4950.32,13145.36,0.076,Twitter,Image,Yes
112718,3706.48,5203.45,0.077,Twitter,Reel,Yes
185514,638.23,1384.41,0.126,Twitter,Story,Yes
344154,6112.51,15048.64,0.057,TikTok,Post,No
881278,5699.76,4412.53,0.15,TikTok,Video,No
854725,131.43,216.41,0.114,TikTok,Image,Yes
988626,1176.99,2186.33,0.14,Facebook,Image,Yes
771042,6506.4,13787.12,0.082,YouTube,Video,Yes
940839,1109.49,2185.66,0.016,Facebook,Post,No
751865,654.42,743.62,0.086,Facebook,Post,No
573735,456.06,299.69,0.083,Twitter,Reel,No
662757,5174.57,4199.31,0.029,YouTube,Video,No
328073,1673.36,3944.87,0.144,TikTok,Image,Yes
867220,9300.55,27449.19,0.035,Twitter,Post,No
411482,9268.97,25517.21,0.017,TikTok,Video,No
183170,8366.73,4317.1,0.026,Twitter,Reel,No
520570,809.63,480.15,0.111,YouTube,Image,No
450916,8301.6,11908.01,0.034,Facebook,Image,No
399845,1745.53,1707.37,0.164,TikTok,Post,No
766418,3587.79,3991.5,0.177,YouTube,Post,No
954772,3618.51,5748.55,0.192,Instagram,Post,Yes
464547,3195.56,3958.26,0.054,Instagram,Story,No
648652,8841.46,18723.33,0.029,Instagram,Image,No
222972,3520.07,8772.11,0.193,TikTok,Post,Yes
405911,2927.92,5359.46,0.096,Twitter,Image,Yes
517494,5539.95,16461.35,0.175,Instagram,Post,Yes
15995,736.8,1463.05,0.065,TikTok,Image,No
106570,1005.12,1300.29,0.018,YouTube,Reel,No
640430,4027.6,4228.95,0.014,Twitter,Story,No
584510,2560.29,2019.15,0.072,Instagram,Post,No
849389,6601.64,9579.51,0.186,Facebook,Video,Yes
236365,4782.61,9963.69,0.138,Facebook,Reel,Yes
889698,2912.95,3774.28,0.129,Instagram,Reel,Yes
254317,8661.08,18753.33,0.058,TikTok,Image,No
169616,4480.84,8818.21,0.142,YouTube,Story,Yes
415299,9399.42,19686.62,0.025,Facebook,Video,No
776107,9877.94,6025.76,0.156,YouTube,Story,No
409302,988.11,942.76,0.175,Twitter,Image,No
491083,3713.08,5412.22,0.011,Twitter,Post,No
63287,8756.43,23422.38,0.179,Instagram,Post,Yes
221326,269.23,621.6,0.077,TikTok,Story,Yes
446485,2742.3,4701.28,0.082,YouTube,Post,Yes
546210,2200.4,2326.18,0.089,Twitter,Reel,No
418113,8915.37,5117.28,0.044,Facebook,Reel,No
88388,3522.0,9360.32,0.042,Twitter,Reel,No
141905,3026.82,3216.92,0.095,Instagram,Story,No
246121,2062.24,2716.21,0.088,YouTube,Story,Yes
790852,1983.26,3946.1,0.092,Twitter,Reel,Yes
104892,1928.67,2942.83,0.064,Instagram,Story,No
340386,4890.64,12238.33,0.039,Facebook,Story,No
758232,4780.97,8568.35,0.106,Facebook,Post,Yes
512083,144.59,153.41,0.146,TikTok,Post,No
379544,6281.29,10205.46,0.126,Twitter,Post,Yes
812721,1324.54,3060.95,0.036,TikTok,Reel,No
54909,1433.69,3919.27,0.1,Instagram,Story,Yes
348739,8632.56,11697.53,0.086,YouTube,Story,Yes
795760,6862.49,9869.38,0.024,Twitter,Story,No
376854,1038.23,924.15,0.177,Facebook,Video,No
152426,6886.18,15105.27,0.073,Twitter,Image,Yes
614375,7676.79,4681.64,0.062,YouTube,Reel,No
930065,2575.82,4304.94,0.159,Facebook,Video,Yes
200919,1268.74,3441.12,0.119,Instagram,Story,Yes
711070,3040.25,2992.66,0.021,YouTube,Reel,No
665490,9811.42,12409.47,0.075,TikTok,Image,Yes
247331,6883.39,8458.86,0.101,Facebook,Image,Yes
339089,5660.65,8663.26,0.146,YouTube,Post,Yes
94330,1536.6,1888.13,0.181,Twitter,Post,Yes
999350,4064.12,2847.51,0.069,Instagram,Reel,No
629177,9937.52,10117.56,0.053,Facebook,Story,No
668565,4312.51,8317.92,0.042,Twitter,Image,No
999143,326.73,699.78,0.053,Facebook,Reel,No
801607,6865.27,17872.82,0.123,YouTube,Post,Yes
831496,6637.84,5712.75,0.06,Instagram,Post,No
705107,9070.4,21142.99,0.1,Instagram,Reel,Yes
650242,9081.93,4800.37,0.098,Facebook,Reel,No
122999,7834.44,10167.78,0.152,YouTube,Image,Yes
269614,3052.75,2937.7,0.065,Instagram,Post,No
568376,8269.96,24510.15,0.106,Twitter,Video,Yes
482862,3292.72,6620.8,0.115,Twitter,Image,Yes
729913,3222.62,5211.1,0.051,TikTok,Image,No
985156,8270.49,10109.71,0.162,Twitter,Video,Yes
530787,3083.84,8987.74,0.06,Twitter,Post,No
249141,1402.1,1340.46,0.14,YouTube,Story,No
128795,2559.84,1559.75,0.066,Instagram,Story,No
620369,5693.82,9730.42,0.057,Twitter,Image,No
686503,3756.28,10781.01,0.108,Facebook,Post,Yes
918621,5238.31,15523.19,0.174,TikTok,Image,Yes
367330,632.39,1007.81,0.15,YouTube,Image,Yes
338462,2753.29,8136.49,0.172,Twitter,Video,Yes
425041,6864.71,14591.68,0.113,TikTok,Image,Yes
95913,2176.61,1741.67,0.186,Facebook,Story,No
537785,9735.47,14346.48,0.046,TikTok,Story,No
446101,274.93,164.27,0.012,Facebook,Video,No
476526,4832.2,13696.4,0.158,Instagram,Image,Yes
304446,1413.55,2159.04,0.139,TikTok,Image,Yes
985558,5523.33,4102.65,0.089,YouTube,Reel,No
411281,9778.91,28851.22,0.113,TikTok,Image,Yes
909298,4303.26,4803.43,0.068,Twitter,Video,No
135633,4556.09,3923.06,0.121,Facebook,Story,No
951162,3986.01,5623.51,0.156,Instagram,Video,Yes
208990,3600.39,4920.33,0.109,YouTube,Image,Yes
807564,7441.02,7269.89,0.101,Instagram,Image,No
374616,217.99,401.0,0.068,Instagram,Post,No
943585,9410.59,13956.83,0.077,Twitter,Reel,Yes
531089,2255.71,3689.38,0.192,Twitter,Image,Yes
917781,508.16,956.29,0.189,Instagram,Video,Yes
139925,7259.1,7165.38,0.06,Instagram,Post,No
808655,3731.38,9159.17,0.189,YouTube,Story,Yes
926779,9810.97,9245.69,0.042,TikTok,Reel,No
203283,6140.94,5248.74,0.14,Facebook,Image,No
265852,692.76,1400.3,0.015,Twitter,Post,No
976665,2901.18,1468.49,0.014,TikTok,Video,No
268247,2316.99,3106.08,0.015,Facebook,Image,No
638199,298.23,412.45,0.017,YouTube,Video,No
12350,6617.46,14046.15,0.137,Facebook,Reel,Yes
882272,2895.73,3486.49,0.168,Instagram,Image,Yes
705706,6197.46,12725.78,0.109,YouTube,Image,Yes
937128,9053.11,8904.41,0.174,Twitter,Video,No
692804,2183.78,3167.93,0.148,Twitter,Reel,Yes
853208,7945.63,12439.81,0.03,Facebook,Post,No
77898,3563.05,3690.68,0.069,YouTube,Image,No
135794,552.48,775.79,0.027,Twitter,Image,No
773042,5551.84,3396.64,0.082,Instagram,Reel,No
755105,2935.02,5670.23,0.071,YouTube,Story,Yes
890855,5401.04,8624.23,0.168,Twitter,Post,Yes
507581,4174.48,8803.31,0.054,Twitter,Reel,No
93601,5047.09,4044.29,0.137,YouTube,Post,No
43229,9067.92,17130.75,0.032,YouTube,Post,No
432722,4058.34,10058.22,0.136,TikTok,Story,Yes
801819,8619.96,11713.08,0.029,Facebook,Post,No
806581,4193.39,9155.8,0.013,YouTube,Reel,No
993652,1593.21,2510.88,0.013,Facebook,Image,No
377794,167.18,232.81,0.074,Twitter,Reel,Yes
350317,4158.12,10176.19,0.155,YouTube,Post,Yes
677513,6004.82,3076.57,0.06,Facebook,Reel,No
55745,2156.07,1726.29,0.037,YouTube,Image,No
859058,6983.06,17000.71,0.083,TikTok,Video,Yes
958071,7674.18,14863.61,0.074,YouTube,Video,Yes
191279,4436.42,8536.0,0.149,Facebook,Story,Yes
474125,2178.19,2734.64,0.067,TikTok,Story,No
164834,2176.78,3971.78,0.102,YouTube,Reel,Yes
877020,8155.73,8925.01,0.185,Instagram,Post,No
816948,3122.73,2712.64,0.145,Twitter,Post,No
313282,659.19,1144.69,0.051,Instagram,Story,No
741874,5812.93,4477.74,0.021,TikTok,Post,No
124777,9055.92,8797.67,0.199,YouTube,Video,No
777665,9054.08,8226.9,0.056,TikTok,Post,No
390959,9137.1,14961.09,0.023,Instagram,Reel,No
643510,4333.3,11059.99,0.2,TikTok,Story,Yes
863312,204.46,538.21,0.101,YouTube,Story,Yes
617412,9024.32,7554.13,0.142,TikTok,Reel,No
289345,7727.77,5103.54,0.194,Twitter,Video,No
330760,2231.2,5066.8,0.043,Facebook,Video,No
564370,3260.64,8856.43,0.107,Twitter,Video,Yes
305119,9332.76,12595.56,0.144,Twitter,Post,Yes
650324,4974.78,4353.23,0.041,Twitter,Reel,No
92218,5148.33,4586.06,0.197,Facebook,Story,No
533101,4974.34,7546.34,0.022,Facebook,Post,No
736518,577.62,702.6,0.082,TikTok,Reel,Yes
146271,9928.43,11518.65,0.133,Instagram,Video,No
554375,2325.11,4256.57,0.058,TikTok,Post,No
527570,4628.87,3263.66,0.044,TikTok,Image,No
345407,6438.58,9413.69,0.081,TikTok,Image,Yes
637308,9087.94,24647.83,0.075,Twitter,Reel,Yes
935604,8509.75,15992.15,0.04,Twitter,Reel,No
87365,6811.16,15340.59,0.109,YouTube,Image,Yes
894941,3369.65,9746.89,0.143,YouTube,Post,Yes
754624,4251.54,4865.61,0.07,TikTok,Video,No
444031,4266.68,2178.94,0.045,TikTok,Image,No
45041,9360.42,13198.45,0.091,Twitter,Image,Yes
933477,7370.61,21189.83,0.177,YouTube,Story,Yes
241853,4386.38,5574.25,0.073,Facebook,Story,Yes
58108,1491.02,1350.75,0.112,Facebook,Post,No
402067,9643.04,6196.08,0.039,Facebook,Post,No
579316,7089.3,16243.14,0.121,Facebook,Image,Yes
999082,3281.38,6093.72,0.027,TikTok,Video,No
159768,5193.08,7484.4,0.184,TikTok,Image,Yes
274237,1491.86,2759.95,0.019,YouTube,Post,No
295746,6190.76,15682.5,0.014,Facebook,Video,No
8485,6815.76,13901.37,0.148,TikTok,Story,Yes
418216,1617.63,1879.5,0.011,Instagram,Video,No
197501,3370.05,5384.01,0.031,Facebook,Story,No
477111,2352.4,2598.79,0.136,Instagram,Reel,No
319232,385.48,1137.09,0.076,Twitter,Story,Yes
953699,344.23,596.98,0.087,Twitter,Story,Yes
347293,2442.7,3787.63,0.182,Instagram,Video,Yes
909017,3720.59,5294.9,0.118,Facebook,Post,Yes
766359,653.96,581.0,0.098,YouTube,Post,No
120968,6299.12,12734.82,0.016,Instagram,Reel,No
191868,3052.13,6013.49,0.114,TikTok,Image,Yes
709024,1299.17,3828.25,0.037,YouTube,Reel,No
558243,6784.38,13151.14,0.065,Facebook,Post,No
645606,2504.57,4689.58,0.091,Twitter,Reel,Yes
688220,7181.14,13493.42,0.095,Facebook,Image,Yes
783518,7995.67,11087.25,0.087,TikTok,Image,Yes
38034,6069.18,14222.73,0.17,Facebook,Reel,Yes
294851,784.42,1960.77,0.171,Facebook,Video,Yes
63699,7947.73,20606.15,0.158,Facebook,Image,Yes
953774,4530.28,9655.45,0.052,TikTok,Story,No
792507,9902.74,6430.3,0.054,Instagram,Reel,No
580518,1554.25,1426.93,0.121,YouTube,Video,No
764935,5944.1,13205.41,0.016,YouTube,Reel,No
266976,4869.38,7379.18,0.03,Facebook,Video,No
233520,4386.75,12427.28,0.105,TikTok,Post,Yes
326437,2148.34,3448.5,0.052,Instagram,Reel,No
356779,508.06,434.38,0.124,Twitter,Image,No
55330,4157.85,6770.96,0.076,YouTube,Story,Yes
316929,9882.06,27297.78,0.151,TikTok,Image,Yes
88051,4062.32,2119.31,0.147,Instagram,Story,No
757254,2402.78,1790.04,0.066,TikTok,Reel,No
851867,5953.88,15568.38,0.056,Facebook,Video,No
352889,3646.59,3814.17,0.153,Twitter,Story,No
316617,5381.45,12590.29,0.193,Twitter,Story,Yes
736457,2713.73,5774.49,0.135,TikTok,Story,Yes
458382,6005.51,11013.94,0.151,TikTok,Video,Yes
677926,6064.17,15644.24,0.147,Facebook,Video,Yes
896596,1174.43,1185.28,0.018,Facebook,Video,No
412597,2863.53,6301.28,0.135,YouTube,Video,Yes
34302,4972.44,7857.0,0.199,TikTok,Video,Yes
897473,7519.52,21023.49,0.031,Twitter,Post,No
156976,1806.38,5206.9,0.185,Facebook,Post,Yes
260438,6090.91,5601.83,0.067,Twitter,Reel,No
106111,9272.82,20128.73,0.177,Instagram,Post,Yes
341435,5233.46,4205.9,0.045,Facebook,Image,No
843393,7426.18,15910.6,0.186,Instagram,Story,Yes
507964,6677.8,12801.65,0.136,Twitter,Image,Yes
165134,8697.91,12560.69,0.043,Facebook,Post,No
831460,3886.6,4750.81,0.152,Instagram,Video,Yes
488689,5022.3,8890.4,0.077,Facebook,Post,Yes
186165,2946.78,4929.42,0.132,TikTok,Video,Yes
844890,898.63,1444.64,0.08,Instagram,Video,Yes
43534,9838.95,9744.02,0.17,YouTube,Image,No
286960,4755.86,2858.27,0.02,YouTube,Post,No
227377,3673.6,5856.85,0.159,TikTok,Video,Yes
187141,5890.82,14661.43,0.146,TikTok,Reel,Yes
608466,280.85,585.47,0.176,YouTube,Reel,Yes
402954,7963.38,22301.04,0.105,YouTube,Video,Yes
299356,2047.01,5884.64,0.185,Facebook,Reel,Yes
640548,2785.08,2312.9,0.15,Twitter,Image,No
484007,5302.94,5107.24,0.179,YouTube,Post,No
493313,7117.11,6821.92,0.149,Instagram,Story,No
844523,5457.92,11137.6,0.167,Twitter,Post,Yes
93263,512.28,1261.76,0.047,Twitter,Story,No
144326,5134.42,5490.76,0.025,Facebook,Story,No
191237,6983.21,11031.22,0.189,YouTube,Post,Yes
856126,807.09,2251.52,0.139,Twitter,Post,Yes
533844,8037.3,20108.6,0.08,TikTok,Story,Yes
571451,3167.67,2702.93,0.032,Instagram,Image,No
439963,2142.29,4015.41,0.056,Twitter,Video,No
23601,9338.05,18841.53,0.195,Instagram,Story,Yes
349688,5385.89,15376.49,0.157,Instagram,Video,Yes
636232,1496.99,1663.02,0.082,YouTube,Story,No
994888,8474.08,10239.28,0.043,TikTok,Image,No
806497,6756.38,5489.74,0.027,Twitter,Reel,No
458373,6754.79,10903.79,0.051,YouTube,Video,No
371250,9591.67,27711.4,0.071,YouTube,Post,Yes
616115,8084.31,7249.66,0.114,YouTube,Image,No
202798,9435.26,12516.97,0.1,Facebook,Story,Yes
186378,2833.25,2748.43,0.16,YouTube,Reel,No
722772,1521.85,3525.21,0.139,Twitter,Video,Yes
52924,1616.03,3699.99,0.139,Instagram,Image,Yes
35773,4285.31,8746.69,0.199,Twitter,Video,Yes
427044,1393.42,1412.12,0.152,Facebook,Story,No
334299,5788.29,13226.42,0.176,Facebook,Image,Yes
215432,7331.12,20514.24,0.173,TikTok,Video,Yes
317462,2452.38,5130.23,0.144,Facebook,Reel,Yes
865141,2025.19,2642.79,0.046,Facebook,Image,No
632172,6348.76,3177.17,0.145,Twitter,Post,No
177089,2340.15,2465.74,0.01,YouTube,Post,No
731664,5174.79,7517.19,0.131,Instagram,Video,Yes
789245,444.03,286.94,0.141,TikTok,Story,No
870741,7240.74,10871.16,0.068,TikTok,Image,No
928814,7027.71,4697.74,0.187,TikTok,Post,No
69798,5821.7,12193.64,0.046,Facebook,Post,No
693797,8430.02,24941.53,0.089,YouTube,Post,Yes
865645,4951.04,11173.81,0.035,Instagram,Story,No
52934,6200.21,6934.56,0.175,Instagram,Reel,No
33441,9232.11,24312.83,0.083,Twitter,Story,Yes
289816,5360.47,15288.83,0.137,Instagram,Reel,Yes
138103,3204.39,3498.28,0.093,Instagram,Image,No
855321,7860.89,6656.98,0.122,Twitter,Reel,No
40104,6297.99,4786.48,0.039,Twitter,Reel,No
772954,5084.78,7547.35,0.178,TikTok,Video,Yes
170934,5279.51,6107.77,0.144,TikTok,Reel,No
524394,1964.85,3454.29,0.114,YouTube,Story,Yes
622781,6677.1,4850.06,0.076,Facebook,Post,No
955178,4745.97,12450.27,0.166,Facebook,Image,Yes
4631,5163.66,14823.93,0.08,Facebook,Reel,Yes
649663,2436.37,6836.75,0.084,Twitter,Story,Yes
31447,5362.85,3006.22,0.135,Instagram,Story,No
101235,2843.73,3543.22,0.191,Twitter,Post,Yes
457285,9241.51,9141.73,0.17,Twitter,Post,No
250415,4876.81,10707.64,0.127,Instagram,Post,Yes
739345,1976.6,1856.24,0.101,Twitter,Story,No
450813,8015.99,17419.92,0.174,YouTube,Reel,Yes
670986,1456.27,977.76,0.013,Instagram,Post,No
371608,6019.06,15247.11,0.193,YouTube,Video,Yes
691658,6398.57,12794.41,0.069,Twitter,Image,No
159823,8881.72,13693.82,0.016,Twitter,Video,No
937766,8885.67,25539.52,0.072,Instagram,Video,Yes
832633,1441.04,2825.71,0.142,Instagram,Post,Yes
897749,8435.55,7260.49,0.2,TikTok,Video,No
376233,9867.72,26555.16,0.045,Instagram,Post,No
975067,8219.52,19765.3,0.032,Facebook,Image,No
740452,5639.79,8597.11,0.086,YouTube,Image,Yes
523828,5381.44,10121.45,0.045,Twitter,Reel,No
92563,1230.91,1245.44,0.123,TikTok,Reel,No
473779,9623.58,17723.95,0.13,Instagram,Reel,Yes
202554,696.18,926.34,0.112,Instagram,Video,Yes
274146,2660.95,7004.61,0.147,Instagram,Image,Yes
984667,4067.41,7892.47,0.194,Twitter,Video,Yes
748410,7775.45,22726.61,0.166,Twitter,Story,Yes
38641,9622.69,24284.76,0.104,TikTok,Reel,Yes
649456,7613.23,16297.04,0.103,Twitter,Video,Yes
122826,8734.4,7349.27,0.088,Twitter,Video,No
808221,592.92,1482.69,0.161,Twitter,Image,Yes
201753,970.73,2015.79,0.023,Instagram,Video,No
402426,7419.51,13512.8,0.142,Instagram,Post,Yes
325912,647.96,1028.62,0.141,Facebook,Image,Yes
620745,2216.03,5266.67,0.094,Facebook,Video,Yes
207548,5741.27,7574.22,0.078,Facebook,Reel,Yes
296286,5752.82,10637.03,0.06,Instagram,Image,No
913727,4083.7,11125.26,0.097,TikTok,Story,Yes
552638,1303.89,3735.17,0.13,Instagram,Image,Yes
12390,267.41,267.86,0.016,Facebook,Post,No
356239,6810.94,6757.6,0.2,Twitter,Post,No
704221,6332.15,12068.56,0.148,TikTok,Image,Yes
742040,810.14,567.56,0.11,Instagram,Story,No
332328,4256.72,7374.6,0.07,Instagram,Reel,No
102371,9252.49,10505.72,0.154,TikTok,Post,No
691907,3223.98,3473.54,0.025,TikTok,Reel,No
627840,2900.57,1997.15,0.031,Facebook,Post,No
602153,6560.87,3789.41,0.025,Facebook,Story,No
770299,7838.7,17956.66,0.022,Facebook,Post,No
265712,7986.78,12447.74,0.188,Facebook,Reel,Yes
398819,8161.52,17818.59,0.016,TikTok,Story,No
577623,3235.81,6899.22,0.145,Twitter,Reel,Yes
166937,4610.6,6006.91,0.055,YouTube,Post,No
599260,9831.9,20439.97,0.092,YouTube,Video,Yes
588515,5833.23,13309.41,0.144,Facebook,Video,Yes
854284,9915.17,23271.14,0.039,TikTok,Reel,No
990588,2142.75,3530.11,0.033,Twitter,Image,No
28302,4869.39,3593.73,0.128,Twitter,Post,No
457551,2741.04,2221.48,0.036,Twitter,Story,No
41809,875.44,1959.73,0.192,TikTok,Video,Yes
601724,6954.13,7825.73,0.074,Instagram,Image,No
768950,3476.1,4330.82,0.013,Facebook,Story,No
938012,4247.4,3975.44,0.16,TikTok,Post,No
203834,6580.86,16993.72,0.053,Facebook,Story,No
685733,6374.59,17919.43,0.036,Instagram,Reel,No
76451,7918.31,17725.3,0.185,YouTube,Image,Yes
20623,5318.77,9368.72,0.139,Facebook,Post,Yes
465894,5803.2,8179.05,0.108,YouTube,Story,Yes
15382,271.15,458.66,0.099,Twitter,Reel,Yes
742204,2565.86,6829.51,0.049,TikTok,Reel,No
704713,7449.57,16123.04,0.03,YouTube,Story,No
433184,5761.21,10570.29,0.189,YouTube,Post,Yes
66726,5181.28,5603.3,0.01,Instagram,Post,No
784152,5066.96,5708.08,0.04,Instagram,Post,No
32348,7507.51,9448.24,0.179,Instagram,Reel,Yes
209606,7397.54,8634.6,0.046,YouTube,Video,No
450613,4582.27,12970.43,0.133,TikTok,Post,Yes
549277,6053.7,16647.89,0.171,Facebook,Video,Yes
176399,4318.61,6087.11,0.062,Twitter,Post,No
627360,8288.54,10825.76,0.124,Facebook,Story,Yes
716879,9123.13,4670.27,0.062,YouTube,Reel,No
470450,8879.52,10971.62,0.07,Facebook,Post,Yes
340119,1967.34,1299.39,0.189,Facebook,Post,No
377836,1463.57,1991.81,0.152,Instagram,Image,Yes
554880,9410.92,20389.13,0.184,Instagram,Post,Yes
138080,3499.76,3850.28,0.115,Instagram,Post,No
776435,7586.71,10556.26,0.109,Twitter,Image,Yes
39211,4185.43,5701.97,0.069,TikTok,Video,No
956871,4647.25,8803.69,0.111,Facebook,Post,Yes
648418,2865.25,7522.36,0.049,Instagram,Story,No
455485,8975.45,11185.73,0.119,Twitter,Video,Yes
916113,6299.18,15262.36,0.131,Twitter,Video,Yes
302407,9135.34,22416.47,0.109,YouTube,Reel,Yes
553452,7144.92,14556.77,0.162,TikTok,Video,Yes
276709,1703.48,945.36,0.027,YouTube,Post,No
943320,2827.53,5802.11,0.082,YouTube,Reel,Yes
795878,1884.91,2450.83,0.028,YouTube,Image,No
634718,5384.32,4181.07,0.013,Facebook,Reel,No
119413,6923.52,14465.63,0.042,Twitter,Story,No
881147,5464.51,4825.88,0.197,YouTube,Video,No
829854,7767.59,21637.83,0.077,TikTok,Reel,Yes
733847,9801.86,14406.3,0.027,TikTok,Video,No
456433,5965.19,6760.55,0.013,Facebook,Video,No
935648,9167.76,4662.86,0.131,Twitter,Video,No
66524,3161.56,1743.45,0.079,Instagram,Reel,No
903385,2834.77,7172.89,0.093,YouTube,Video,Yes
608564,5366.36,12086.94,0.1,TikTok,Video,Yes
804328,8831.56,16699.85,0.054,Instagram,Image,No
273933,7223.83,6323.27,0.056,Facebook,Reel,No
515723,2642.62,6826.78,0.152,YouTube,Story,Yes
18633,3201.43,7969.8,0.047,Facebook,Video,No
556655,348.88,620.17,0.169,YouTube,Story,Yes
862641,8772.73,18415.5,0.108,YouTube,Story,Yes
409376,8580.86,8141.41,0.11,YouTube,Video,No
877336,8213.22,17673.72,0.106,Twitter,Post,Yes
865266,1514.17,2381.86,0.134,YouTube,Post,Yes
893769,9191.85,23812.74,0.024,Facebook,Image,No
755950,5763.34,8962.98,0.139,Instagram,Image,Yes
880854,272.93,563.65,0.032,TikTok,Image,No
78842,6124.49,7930.65,0.041,TikTok,Video,No
416231,8561.93,21325.26,0.027,TikTok,Reel,No
929274,8340.1,4808.81,0.099,TikTok,Post,No
954959,8745.78,19728.61,0.2,TikTok,Image,Yes
102376,4075.26,4621.55,0.127,YouTube,Story,No
339526,439.89,554.16,0.094,TikTok,Reel,Yes
446093,1768.35,1792.25,0.168,TikTok,Post,No
802151,6382.05,9949.96,0.11,Instagram,Post,Yes
882691,4379.09,12819.12,0.125,Facebook,Reel,Yes
107611,828.15,768.51,0.177,YouTube,Post,No
888198,1193.79,1331.24,0.192,YouTube,Post,No
916308,2512.02,3819.75,0.127,Instagram,Image,Yes
808015,7296.84,7716.16,0.113,Instagram,Video,No
757547,1233.2,2817.6,0.065,Facebook,Post,No
975208,6165.95,3280.83,0.134,YouTube,Story,No
596330,6570.27,14045.86,0.175,Instagram,Image,Yes
239009,6027.48,11440.2,0.037,Facebook,Video,No
942415,7077.48,4981.03,0.127,TikTok,Story,No
9512,9099.72,13250.19,0.146,YouTube,Reel,Yes
325683,1162.28,1730.85,0.051,Instagram,Reel,No
887514,7191.91,10837.35,0.093,Instagram,Image,Yes
